post_url,post_author,author_title,author_profile_url,date_posted,post_text,links,comment_count,comments,scraped_at,scraper_version
https://www.linkedin.com/posts/artika-upadhyay-44391915_were-hiring-product-manager-aproduct-activity-7366380148369043457-EpkX?utm_source=share&utm_medium=member_android&rcm=ACoAADcXLXUBKetAmB2PMF4eAa5Y-jNVJ7C9GnQ,,,,,,,0,[],2025-08-28T15:38:05.313484,angular-1.0
